treeID,Z,npoints,convhull_area,area,perimeter
9800,3.3583,165,3.116,3.11605590997351,7.29388131554261
9805,3.3398,437,2.741,2.7411526850774,6.75611281579121
9813,3.3143,3027,77.399,77.3991371307056,34.3446855228853
9817,3.3012,64,0.868,0.867724775074748,3.670524574257
9825,3.2831,6352,121.269,121.26899799041,42.5998446603864
9836,3.2403,413,7.005,7.00505973468535,10.3646127249568
9847,3.2112,425,6.982,6.98216165532358,10.9743547252928
9858,3.1761,253,7.772,7.7716151898494,10.876898753611
9866,3.1516,305,3.907,3.90683789999457,7.37528333060338
9874,3.1334,273,8.837,8.8374560350785,12.4323996944946
9879,3.1161,4025,118.095,118.094787540147,41.1912215133053
9880,3.1108,7281,163.607,163.607206134591,48.8399744473983
9881,3.1098,1434,30.492,30.4917331754696,22.9008726847948
9902,3.0273,437,5.777,5.77699120496982,9.89213635547293
9903,3.0265,1208,63.056,63.0556652445812,31.7469648402086
9905,3.0195,517,8.282,8.28210218972526,10.9275771632581
9908,3.0072,198,4.63,4.63044918511878,8.02807496580893
9910,2.9969,14,0.1,0.0999528049869696,1.36315799820752
9921,2.9773,176,3.248,3.24809229982202,7.81619466109474
9922,2.975,387,11.866,11.8664023201563,13.6286026737361
9924,2.9719,2072,36.784,36.7844143996481,22.2893298094506
9926,2.97,120,1.305,1.30520623989287,4.97101472432394
9934,2.9426,549,19.433,19.4333603200503,17.7775798856467
9935,2.9423,260,6.369,6.36900165997213,9.88296420509744
9938,2.9417,709,11.562,11.5617954598274,13.2418018228738
9941,2.9302,385,11.003,11.0026514548517,12.7370200599996
9947,2.9162,662,22.053,22.0531694900274,17.9101642307078
9949,2.9097,1087,23.3,23.3002824651485,19.7057979072603
9951,2.9,2565,89.251,89.2511457856745,35.4560572898317
9953,2.8969,342,12.795,12.7953942798777,14.803863065595
9957,2.8776,1993,41.078,41.0779802554534,27.4767523950356
9961,2.872,2747,78.278,78.2782870753435,35.9595386534321
9965,2.8619,216,2.372,2.37154870986706,5.84576511883103
9966,2.8599,655,18.817,18.8165348449256,17.1560370516451
9968,2.8535,3316,105.597,105.597095159901,38.2786968980289
9971,2.8419,405,12.005,12.0047511404846,13.3330721465006
9980,2.8156,430,7.972,7.97160185495159,10.5589741217339
9984,2.8041,422,12.328,12.3283910052851,13.38321030324
9989,2.7973,2885,63.331,63.3307068351132,32.1399981691105
10002,2.767,1155,40.815,40.8147898454918,24.5250126074198
10003,2.7643,359,9.107,9.10693039989565,11.9067280046771
10004,2.7626,144,1.685,1.68517642491497,5.08926028732994
10010,2.7408,93,2.422,2.4224630498793,6.4956513695854
10013,2.7388,1652,32.119,32.1191903196741,20.8107580844079
10018,2.7302,6240,112.816,112.816488115292,40.0537025238161
10026,2.6998,51,1.106,1.10635195500799,4.21041930066393
10041,2.6616,822,34.597,34.597018438857,26.0409605075429
10042,2.6614,3260,73.117,73.1166485042195,32.7045635593378
10046,2.6545,742,12.687,12.6870464299573,13.8411138062539
10048,2.6476,5296,109.943,109.942576360831,38.661229083017
10053,2.6314,1478,27.316,27.3155698649352,20.7875234436812
10058,2.6253,457,18.252,18.2518069046782,16.7387416481402
10059,2.6233,1199,36.825,36.8250422699493,24.5175052946238
10061,2.6163,323,7.561,7.56142889990588,10.6839385837412
10074,2.5987,514,9.024,9.02384271507617,11.7859850182167
10080,2.5894,348,5.55,5.54994853527751,9.76785979081137
10081,2.5846,1315,31.729,31.7289698047098,22.3694680114777
10085,2.5816,99,1.675,1.67464509497222,5.05924231994818
10090,2.5649,6747,145.758,145.757506730501,45.8677652895458
10094,2.5569,739,27.296,27.2956971302629,20.9472215209133
10096,2.5509,79,1.848,1.84756733989343,5.567920352362
10100,2.5416,1540,24.078,24.0778970100218,18.9520828114482
10102,2.5362,1068,56.07,56.0701373552438,30.9150988323526
10103,2.5355,410,15.225,15.2252286898438,14.5135936400454
10110,2.5267,652,11.526,11.5258632648038,12.9991739548851
10113,2.5212,554,13.113,13.1131143943639,14.6633625079447
10114,2.521,2145,76.21,76.2095267655095,34.0929372204905
10115,2.5207,409,6.93,6.92977876524674,9.96996071773978
10130,2.4898,553,8.352,8.35195801506779,11.3425620795038
10134,2.4871,206,4.958,4.9577042798046,8.73978464429582
10137,2.4855,1983,31.422,31.4216741549317,21.3731497084422
10142,2.4794,1930,57.387,57.3867458900495,29.4347277953236
10146,2.4689,233,4.375,4.3749773002346,7.99002499096318
10151,2.4613,61,0.835,0.834623875067336,3.69268947155659
10155,2.4564,795,19.054,19.0540247343015,19.3115686060757
10175,2.4232,3010,76.105,76.105165419227,34.7309345474786
10186,2.4098,330,8.838,8.83756484012702,11.4708410275971
10189,2.4073,546,15.801,15.80056336493,14.7713706893404
10193,2.406,914,19.154,19.1540672950214,17.5251834016187
10200,2.397,204,2.963,2.96259347497835,6.79352848934917
10204,2.3902,184,20.695,20.6946330948849,24.5989023460848
10210,2.3786,409,8.607,8.60710060980637,12.0241718564625
10211,2.3776,359,6.203,6.2030380750075,9.36137188367578
10218,2.3722,2471,59.637,59.6370701205451,31.0883813850013
10224,2.3624,329,24.175,24.1750865001231,25.0124467883229
10228,2.3542,88,1.347,1.34655073506292,4.82094545106443
10237,2.3398,879,12.059,12.0588136200095,13.6066719221252
10239,2.3391,516,18.239,18.2386031851638,17.5117924474079
10242,2.337,146,2.674,2.67395644003409,6.16619665942075
10248,2.3296,3581,80.902,80.9016091749072,35.2287043113613
10257,2.3244,714,12.347,12.3466304251924,13.8557081751671
10270,2.3079,3348,72.28,72.2804076601751,32.672756799625
10272,2.3036,904,17.487,17.4870654197439,17.3951960341622
10281,2.2939,5652,121.136,121.136177254899,41.5316933056989
10282,2.2931,1949,37.957,37.9572294650134,24.3207214664342
10283,2.2931,503,9.592,9.5915815300541,11.8064027961389
10284,2.2927,305,8.424,8.42429553484544,11.0010405190377
10286,2.2876,217,3.709,3.7093574150349,7.54880320389491
10287,2.2871,1067,25.571,25.5712653095834,19.603134597902
10290,2.282,95,1.246,1.24552353995387,4.37212673410171
10292,2.2813,1004,19.907,19.9072536501917,17.596973062845
10295,2.2777,337,5.542,5.54223511979217,8.75677439586427
10303,2.2717,56,1.126,1.12574749489431,4.35404515673189
10309,2.2603,189,3.296,3.29619088978507,6.8806618397171
10317,2.2514,374,6.289,6.28900812013308,9.2206157888765
10322,2.2441,536,10.918,10.918010805035,12.7432009272898
10337,2.2222,5959,160.546,160.546023490839,46.8768350194789
10356,2.1953,63,0.71,0.710073295005714,3.73312934477114
10366,2.1836,1177,21.278,21.2778392347973,18.5520309234183
10379,2.1605,178,3.303,3.30321400501998,7.28825481774249
10385,2.1587,743,14.117,14.1173598053865,14.3217682374318
10391,2.1406,2471,119.19,119.189883385552,44.664852574027
10397,2.1377,730,9.855,9.85505994490813,12.0806110810111
10409,2.1313,177,2.658,2.65794788505445,6.10510082315795
10410,2.1286,340,25.731,25.7314322348684,27.2810774037308
10432,2.1055,322,4.531,4.53114644018933,8.34480687451714
10435,2.1045,867,12.955,12.9546053555096,13.4548931664547
10455,2.0846,295,5.263,5.26295838999795,8.47844569453008
10461,2.0805,341,6.695,6.69476336508524,10.6083353653881
10507,2.0447,457,8.913,8.91251267489861,12.4225902222578
10510,2.0437,342,34.343,34.3429221250117,26.1453951475765
10516,2.039,602,7.127,7.12668356524955,10.2821898810594
10520,2.0355,675,9.701,9.70137767982669,12.6781105691441
10527,2.0312,161,2.651,2.6505389000813,6.25126479829035
10528,2.0309,1079,17.59,17.5902720356826,15.4947432861624
10537,2.0251,1064,15.014,15.0140286998358,14.4253538927857
10540,2.0241,553,23.663,23.6627701600082,18.747863261074
10541,2.0238,3642,67.909,67.9094208553433,32.4778092697436
10551,2.0181,978,18.443,18.4432477950177,16.8892989837849
10557,2.0131,905,8.629,8.6290749948821,11.1923864794468
10562,2.0099,735,16.737,16.7370032202452,15.540388842566
