"","treeID","V1","coords.x1","coords.x2","coords.x3","optional"
"238",5425,12.1202,574011.908,300338.1239,12.1202,TRUE
"239",5434,12.112,574183.4913,300323.1817,12.112,TRUE
"240",5444,12.1079,574178.6705,300316.8628,12.1079,TRUE
"241",5491,0,574177.7421,300407.2419,0,TRUE
"242",5515,12.0382,574022.8086,300402.7937,12.0382,TRUE
"243",5529,12.0185,574207.0308,300386.7688,12.0185,TRUE
"244",5538,10.2766,574101.8189,300476.8838,10.2766,TRUE
"245",5650,11.9051,574003.8909,300380.1973,11.9051,TRUE
"246",5674,11.8854,574047.0439,300327.8204,11.8854,TRUE
"247",5684,0,574188.3127,300404.0802,0,TRUE
"248",5699,11.8606,574085.9275,300280.6744,11.8606,TRUE
"249",5716,11.8464,574043.2529,300320.5209,11.8464,TRUE
"250",5748,11.8157,574075.9729,300294.8728,11.8157,TRUE
"251",5780,11.7887,574203.9777,300350.6509,11.7887,TRUE
"252",5791,11.7801,574180.1502,300321.0228,11.7801,TRUE
"253",5835,11.7353,574045.773,300319.2958,11.7353,TRUE
"254",5909,11.6548,574044.7432,300328.4548,11.6548,TRUE
"255",5925,11.6406,574185.2651,300309.064,11.6406,TRUE
"256",5996,0,574172.9881,300415.9792,0,TRUE
"257",6038,11.5023,574000.6723,300342.7195,11.5023,TRUE
"258",6088,11.4442,574082.9032,300280.596,11.4442,TRUE
"259",6119,11.4157,574017.8885,300393.3849,11.4157,TRUE
"260",6124,11.4104,574006.2129,300351.1136,11.4104,TRUE
"261",6237,11.2762,574077.866,300332.6014,11.2762,TRUE
"262",6266,0,574170.1561,300412.4382,0,TRUE
"263",6323,0,574158.3116,300419.0539,0,TRUE
"264",6329,11.1932,574056.2935,300320.8762,11.1932,TRUE
"265",6359,11.163,574211.5708,300370.6395,11.163,TRUE
"266",6361,11.1567,574118.4945,300264.9207,11.1567,TRUE
"267",6388,11.1218,574094.1752,300469.1475,11.1218,TRUE
"268",6390,11.1181,574084.3771,300280.9089,11.1181,TRUE
"269",6430,0,574125.3549,300452.3046,0,TRUE
"270",6459,11.0342,574111.1887,300266.703,11.0342,TRUE
"271",6502,10.9964,574042.6114,300325.2817,10.9964,TRUE
"272",6504,10.9905,573991.3114,300352.6699,10.9905,TRUE
"273",6517,10.9732,574204.9366,300355.2966,10.9732,TRUE
"274",6547,10.9268,574089.6328,300278.9597,10.9268,TRUE
"275",6591,10.8703,574041.9241,300322.4116,10.8703,TRUE
"276",6636,9.4732,574216.8276,300379.6247,9.4732,TRUE
"277",6697,10.7265,574082.1544,300457.1542,10.7265,TRUE
"278",6729,10.683,574088.2249,300277.1068,10.683,TRUE
"279",6764,10.6484,574215.2487,300379.0219,10.6484,TRUE
"280",6788,10.6112,573991.0587,300353.953,10.6112,TRUE
"281",6792,10.6065,574035.0457,300403.1837,10.6065,TRUE
"282",6829,10.561,574202.7055,300369.6896,10.561,TRUE
"283",6843,10.5362,574205.7409,300354.6299,10.5362,TRUE
"284",6872,10.4932,574110.0256,300265.3293,10.4932,TRUE
"285",6903,10.4381,574043.003,300324.1834,10.4381,TRUE
"286",6971,10.3499,574067.4448,300303.1129,10.3499,TRUE
"287",6998,10.315,574121.6118,300262.3221,10.315,TRUE
"288",7003,10.3104,574041.9999,300323.9068,10.3104,TRUE
"289",7008,10.3068,574115.634,300262.2942,10.3068,TRUE
"290",7018,10.2944,574217.0227,300377.8113,10.2944,TRUE
"291",7049,10.2602,574177.5567,300300.809,10.2602,TRUE
"292",7067,10.2288,573990.9836,300355.8144,10.2288,TRUE
"293",7094,10.1828,574210.3549,300382.8198,10.1828,TRUE
"294",7135,10.1078,574206.7804,300358.0597,10.1078,TRUE
"295",7156,10.0751,574206.488,300356.4991,10.0751,TRUE
"296",7168,10.0252,574178.1699,300314.0302,10.0252,TRUE
"297",7212,9.948,574173.5655,300299.1614,9.948,TRUE
"298",7233,9.9091,574177.8539,300302.3865,9.9091,TRUE
"299",7248,9.8883,574122.5223,300260.7094,9.8883,TRUE
"300",7271,8.9812,574217.8661,300379.1993,8.9812,TRUE
"301",7290,9.8001,574001.4191,300373.3722,9.8001,TRUE
"302",7352,0,574193.3704,300399.8779,0,TRUE
"303",7360,9.6454,574120.7091,300261.1893,9.6454,TRUE
"304",7401,9.5644,574123.8646,300261.9628,9.5644,TRUE
"305",7410,9.5455,574048.5583,300317.4531,9.5455,TRUE
"306",7417,9.5355,574108.7444,300266.8891,9.5355,TRUE
"307",7435,9.5057,574076.3711,300292.3797,9.5057,TRUE
"308",7517,9.3139,574185.7613,300327.326,9.3139,TRUE
"309",7617,9.1329,574024.9507,300404.8192,9.1329,TRUE
"310",7696,8.956,574049.9847,300318.1807,8.956,TRUE
"311",7722,8.8847,574180.0176,300324.922,8.8847,TRUE
"312",7737,8.8433,574099.0811,300272.7481,8.8433,TRUE
"313",7793,0,574117.3499,300454.1343,0,TRUE
"314",7809,8.6978,574049.275,300316.728,8.6978,TRUE
"315",7823,8.6539,574183.0239,300306.0846,8.6539,TRUE
"316",7845,8.6093,574130.2594,300257.4498,8.6093,TRUE
"317",7895,8.4718,574010.6672,300341.8085,8.4718,TRUE
"318",7920,0,574195.375,300397.9276,0,TRUE
"319",7925,0,574114.3359,300465.6661,0,TRUE
"320",7943,8.3284,574120.67,300262.9175,8.3284,TRUE
"321",7962,8.2926,574133.532,300259.0349,8.2926,TRUE
"322",7966,8.288,574112.9561,300267.4574,8.288,TRUE
"323",7969,8.282,574107.3981,300266.4397,8.282,TRUE
"324",7970,8.277,574055.0659,300311.3316,8.277,TRUE
"325",7971,8.2729,574197.198,300357.0063,8.2729,TRUE
"326",7985,8.2306,574092.5933,300276.4635,8.2306,TRUE
"327",7991,8.2172,574091.6428,300277.3147,8.2172,TRUE
"328",8003,0,574129.2332,300449.5817,0,TRUE
"329",8068,8.0356,574003.741,300340.8071,8.0356,TRUE
"330",8096,7.9462,574212.8436,300370.1138,7.9462,TRUE
"331",8098,7.9428,574005.5085,300340.461,7.9428,TRUE
"332",8105,7.9065,574086.3972,300284.4592,7.9065,TRUE
"333",8117,7.8784,574066.556,300358.3707,7.8784,TRUE
"334",8123,7.8627,574086.9546,300286.5229,7.8627,TRUE
"335",8131,7.8434,574014.4831,300335.6564,7.8434,TRUE
"336",8140,0,574134.9818,300440.4292,0,TRUE
"337",8148,7.7741,574103.8335,300269.7951,7.7741,TRUE
"338",8178,7.7243,574135.7165,300258.7395,7.7243,TRUE
"339",8185,7.715,573996.9066,300359.7295,7.715,TRUE
"340",8193,7.7034,574085.3915,300284.6541,7.7034,TRUE
"341",8233,7.5973,574103.6989,300268.1029,7.5973,TRUE
"342",8235,7.5953,574080.5737,300284.4422,7.5953,TRUE
"343",8236,7.5926,574039.3417,300327.339,7.5926,TRUE
"344",8247,7.5648,574014.2483,300333.0639,7.5648,TRUE
"345",8263,7.5322,574199.7357,300360.1725,7.5322,TRUE
"346",8266,7.5202,574186.0559,300347.3716,7.5202,TRUE
"347",8267,7.5199,574098.6231,300270.376,7.5199,TRUE
"348",8278,0,574186.0315,300405.2607,0,TRUE
"349",8288,0,574111.3024,300459.2809,0,TRUE
"350",8291,7.4446,574084.6447,300285.5051,7.4446,TRUE
"351",8300,7.4264,574185.521,300348.3828,7.4264,TRUE
"352",8314,7.3804,574198.8614,300359.6528,7.3804,TRUE
"353",8332,7.3194,574076.1998,300296.2494,7.3194,TRUE
"354",8337,7.3036,574203.8245,300387.8087,7.3036,TRUE
"355",8394,0,574105.5287,300463.5582,0,TRUE
"356",8398,7.1476,574102.3085,300268.598,7.1476,TRUE
"357",8406,7.1078,574080.6749,300282.6615,7.1078,TRUE
"358",8432,7.0566,574205.2134,300388.752,7.0566,TRUE
"359",8436,7.0446,574137.0545,300257.106,7.0446,TRUE
"360",8437,0,574133.9274,300441.87,0,TRUE
"361",8447,7.0229,574014.4956,300338.3507,7.0229,TRUE
"362",8469,6.9488,574136.854,300259.807,6.9488,TRUE
"363",8476,0,574128.0819,300450.7777,0,TRUE
"364",8489,6.9084,574095.1481,300275.1168,6.9084,TRUE
"365",8498,6.8855,574016.5147,300333.7734,6.8855,TRUE
"366",8502,6.8749,574095.2469,300273.8834,6.8749,TRUE
"367",8504,6.8716,574204.4626,300386.0576,6.8716,TRUE
"368",8520,6.8202,574189.1671,300362.1322,6.8202,TRUE
"369",8533,6.7945,574082.7091,300283.0571,6.7945,TRUE
"370",8544,6.7611,574096.218,300273.2944,6.7611,TRUE
"371",8553,6.7382,574187.11,300350.4046,6.7382,TRUE
"372",8557,6.7278,574021.4684,300394.3416,6.7278,TRUE
"373",8587,6.6461,574096.5411,300274.9381,6.6461,TRUE
"374",8592,6.6308,574130.0518,300263.0386,6.6308,TRUE
"375",8598,6.6185,574171.1912,300318.7658,6.6185,TRUE
"376",8618,6.5479,574000.186,300371.3395,6.5479,TRUE
"377",8642,6.4907,574165.1953,300311.6451,6.4907,TRUE
"378",8649,6.4719,574143.3832,300268.3317,6.4719,TRUE
"379",8655,6.4554,574097.1817,300276.8346,6.4554,TRUE
"380",8664,6.4308,574056.2814,300318.0966,6.4308,TRUE
"381",8666,6.4282,574170.805,300316.7618,6.4282,TRUE
"382",8702,6.3001,574143.9135,300270.4186,6.3001,TRUE
"383",8731,6.2136,574144.4311,300269.1242,6.2136,TRUE
"384",8736,6.1986,574167.139,300310.8938,6.1986,TRUE
"385",8745,6.1755,574130.8565,300259.7445,6.1755,TRUE
"386",8752,6.1673,574160.8971,300298.5076,6.1673,TRUE
"387",8768,6.1195,574001.6894,300361.4076,6.1195,TRUE
"388",8773,6.1149,574197.5699,300366.7573,6.1149,TRUE
"389",8796,0,574143.6365,300433.3099,0,TRUE
"390",8798,6.058,574057.3493,300316.4949,6.058,TRUE
"391",8818,0,574146.1314,300436.9969,0,TRUE
"392",8820,6.0066,574157.1391,300318.6905,6.0066,TRUE
"393",8828,5.9857,574185.3169,300346.0508,5.9857,TRUE
"394",8829,5.9816,574129.1612,300260.4775,5.9816,TRUE
"395",8830,5.981,574088.7708,300283.0298,5.981,TRUE
"396",8851,5.9307,574096.554,300271.4163,5.9307,TRUE
"397",8876,5.8406,574089.841,300284.0439,5.8406,TRUE
"398",8926,0,574153.9532,300429.2063,0,TRUE
"399",8970,5.5894,574166.7,300312.9225,5.5894,TRUE
"400",8977,5.5762,574148.0885,300279.8543,5.5762,TRUE
"401",8983,5.558,574172.5969,300319.431,5.558,TRUE
"402",9008,5.5008,574141.7868,300269.2099,5.5008,TRUE
"403",9011,5.492,574147.0588,300279.7874,5.492,TRUE
"404",9031,5.4285,574088.8516,300285.8452,5.4285,TRUE
"405",9035,5.4209,574138.6327,300260.8067,5.4209,TRUE
"406",9040,5.4103,574150.7972,300279.5063,5.4103,TRUE
"407",9060,0,574123.1057,300448.2317,0,TRUE
"408",9080,5.3023,574161.2561,300297.0759,5.3023,TRUE
"409",9099,5.2519,574185.0259,300350.8077,5.2519,TRUE
"410",9107,5.2275,574059.9162,300318.3075,5.2275,TRUE
"411",9120,5.17,574127.0439,300260.8214,5.17,TRUE
"412",9151,5.0779,574079.5158,300287.0227,5.0779,TRUE
"413",9155,5.0688,574084.4143,300288.1284,5.0688,TRUE
"414",9184,4.9994,574108.0829,300271.6164,4.9994,TRUE
"415",9207,4.9447,574061.268,300319.2056,4.9447,TRUE
