"treeID","Z","npoints","convhull_area","area","perimeter","max_area_conifer_2","avg_area_conifer_2","max_perimeter_conifer_2","avg_perimeter_conifer_2","crown_diameter_hull_conifer_2","AGB_conifer_2"
1,24.17,22,7.077,7.07695000001695,11.4140321558391,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,11.4140321558391,2822.59873751748
2,23.64,15,5.895,5.89480000000913,10.1179164707133,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,10.1179164707133,2186.30118625058
3,23.63,11,2.642,2.64220000003115,8.30328871667687,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,8.30328871667687,1533.64829250036
4,23.61,4,0.22,0.219599999967613,2.75485688680805,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,2.75485688680805,212.513765894051
5,23.59,17,6.38,6.38004999945406,11.5763019246377,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,11.5763019246377,2771.66668464829
6,23.53,28,14.849,14.8488000000361,16.8087564599606,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,16.8087564599606,5378.73206497325
7,23.52,5,0.204,0.204399999973248,2.69951576785843,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,2.69951576785843,203.536577428344
8,23.49,12,2.996,2.99559999984922,7.33925460721557,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,7.33925460721557,1216.64972552946
9,23.45,8,1.282,1.28204999995069,4.89225609136975,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,4.89225609136975,586.874308267453
11,23.21,18,5.192,5.19210000010207,9.16542636326757,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,9.16542636326757,1772.47349598254
12,23.2,13,3.109,3.1091999997152,9.53947987800737,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,9.53947987800737,1902.57008487064
13,23.11,8,1.471,1.47149999992689,5.41342261358191,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,5.41342261358191,685.306145932923
14,23.08,19,5.07,5.0695499998983,11.9248750167353,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,11.9248750167353,2810.68658538827
15,23.01,14,2.629,2.62924999982351,6.67298346823988,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,6.67298346823988,988.852690538703
17,22.99,14,5.293,5.29309999989346,11.1338369618968,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,11.1338369618968,2468.40841292753
18,22.93,26,7.473,7.4725000000326,11.5781518409768,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,11.5781518409768,2635.15074052897
