"treeID","Z","npoints","convhull_area","area","perimeter","max_area_deciduous","avg_area_deciduous","max_perimeter_deciduous","avg_perimeter_deciduous","crown_diameter_hull_deciduous","AGB_deciduous"
37,25.13,175,86.512,86.5123999996576,36.5420687823569,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,36.5420687823569,16328.6959003193
38,25.11,27,3.825,3.82510000024922,8.24215538489094,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,8.24215538489094,813.472747235391
39,25.1,8,1.379,1.37860000005458,4.99797032024735,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,4.99797032024735,296.9452030587
40,25.09,116,52.471,52.4708499982953,34.3588861632682,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,34.3588861632682,14378.1477323871
41,25.08,120,31.879,31.8789000005927,22.1523824902264,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,22.1523824902264,5937.98532801222
42,25.07,59,30.465,30.4650000002002,22.2495100634369,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,22.2495100634369,5985.70340940045
43,25.06,19,3.386,3.38560000015423,8.13494599554983,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,8.13494599554983,789.140432604623
44,25.06,47,6.317,6.31740000005811,9.50989981162896,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,9.50989981162896,1080.63369953295
45,25.04,12,3.984,3.98390000010841,7.92719595011317,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,7.92719595011317,747.894064111232
46,25,17,4.325,4.32495000003837,8.44617377040694,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,8.44617377040694,846.995867608967
47,24.99,38,8.867,8.8666000001831,11.7918924224641,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,11.7918924224641,1656.77115747589
48,24.98,229,50.49,50.4904500001576,27.2056652290037,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,27.2056652290037,8908.08371812341
49,24.94,43,6.346,6.34589999994205,10.8088214947767,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,10.8088214947767,1384.87255655081
50,24.91,58,23.112,23.1119000005419,18.7345669727964,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,18.7345669727964,4180.16523497976
51,24.9,74,24.869,24.8686000004527,19.3184666581747,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,19.3184666581747,4442.9731106961
52,24.88,89,11.321,11.3210499999986,13.7919107751762,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,13.7919107751762,2250.98318941705
53,24.88,178,33.742,33.7424499997869,22.752017494334,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,22.752017494334,6165.79868830734
54,24.87,177,54.661,54.6607499998063,31.976621595104,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,31.976621595104,12223.1962240471
55,24.86,59,18.544,18.5442000001203,16.7508822993682,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,16.7508822993682,3323.48005279601
56,24.85,114,23.731,23.7312999998685,19.7193884452876,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,19.7193884452876,4611.83729934121
57,24.84,241,56.339,56.3385499996366,29.6160647949265,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,29.6160647949265,10449.2750661414
