treeID,Z,npoints,convhull_area,area,perimeter,crown_diameter_hull_deciduous_drone
2368,14.7789,680,10.656,10.6558142947033,13.563494399938,13.563494399938
2369,14.7772,341,6.242,6.24229441006901,9.68435772616801,9.68435772616801
2370,14.7762,262,4.878,4.87791094000568,9.0246334646481,9.0246334646481
2371,14.7738,665,12.322,12.3224236201495,15.0594580672392,15.0594580672392
2372,14.7715,100,1.084,1.08429739996791,4.17765201403464,4.17765201403464
2373,14.7697,361,16.653,16.653067021165,25.0213988174631,25.0213988174631
2374,14.7695,333,5.348,5.34756852488499,9.73375466005325,9.73375466005325
2375,14.767,697,4.827,4.82665341492975,8.4336873159751,8.4336873159751
2376,14.7668,1943,14.599,14.5991158794495,14.5697321347379,14.5697321347379
2377,14.7658,1395,14.725,14.7250027600676,16.209538207238,16.209538207238
2378,14.7657,604,7.159,7.15884432001621,10.1577783162536,10.1577783162536
2379,14.7655,362,3.107,3.10723564011278,6.86377508184885,6.86377508184885
2380,14.7649,111,1.351,1.3508270499151,4.43129722772647,4.43129722772647
2381,14.764,244,1.571,1.5705492901543,4.9736418679692,4.9736418679692
2382,14.7638,120,0.927,0.927496880001854,3.87531759859957,3.87531759859957
2383,14.7638,1139,10.534,10.5342731250857,12.5783266106366,12.5783266106366
2384,14.7628,1219,11.608,11.6077323353384,13.1660129873558,13.1660129873558
2385,14.7615,125,1.588,1.5882530749077,4.73648050632576,4.73648050632576
2386,14.7608,2039,16.879,16.8789906147867,15.2011443972702,15.2011443972702
2387,14.7601,611,7.164,7.16408629511716,10.0315282702982,10.0315282702982
2388,14.7578,984,8.098,8.09787871511071,11.2685835064376,11.2685835064376
2389,14.7577,1770,21.432,21.4324255802785,17.7415553241625,17.7415553241624
2390,14.7571,1338,11.204,11.204343545076,13.4055887632826,13.4055887632826
2391,14.757,3673,75.214,75.2143861958757,34.3503375488476,34.3503375488476
2392,14.7564,243,3.416,3.41643610991014,7.03195371675896,7.03195371675896
2393,14.7553,331,4.933,4.93304832017748,8.75270495636768,8.75270495636768
2394,14.7544,1251,5.817,5.81695148989093,9.5171520329992,9.5171520329992
2395,14.7536,714,4.747,4.74689668451902,11.6937222032832,11.6937222032832
2396,14.753,2599,25.85,25.8499696548097,21.4623206287233,21.4623206287233
2397,14.7527,232,2.52,2.51991465987521,6.05378769470817,6.05378769470817
2398,14.752,157,1.439,1.43856230512029,4.74528937399242,4.74528937399242
2399,14.7517,952,53.905,53.9048658302054,30.8813644482893,30.8813644482893
2400,14.7514,1930,12.364,12.3642574951518,13.8905616300588,13.8905616300588
2401,14.7513,721,3.031,3.03107235493371,7.07919652011796,7.07919652011796
2402,14.7506,782,11.291,11.2912783351494,14.1751285129483,14.1751285129483
2403,14.7506,4363,49.977,49.9766632100072,29.1923561009047,29.1923561009047
2404,14.75,93,1.536,1.53577330498956,4.93160402786702,4.93160402786702
2406,14.7491,1286,2.857,2.85676039010286,7.73058552175606,7.73058552175606
2407,14.7483,1499,21.228,21.2283442396438,17.1919170305514,17.1919170305515
2408,14.7481,764,10.719,10.7185248100141,13.9181105698097,13.9181105698097
2409,14.748,567,5.94,5.94019455488888,9.78669631330144,9.78669631330144
2410,14.7474,265,3.696,3.69610337505583,7.35194592242762,7.35194592242762
2411,14.7458,31,0.298,0.297614549985155,2.19773299879668,2.19773299879668
2412,14.7448,6661,19.85,19.8502862653695,17.7280950058064,17.7280950058064
2413,14.7447,1061,48.505,48.5051208350342,31.6914424186911,31.6914424186911
2414,14.7432,1517,17.932,17.9317189899739,17.7057061916616,17.7057061916616
2415,14.7432,546,5.693,5.69319348514546,8.82299083507787,8.82299083507787
2416,14.7425,2823,11.745,11.7453659649473,12.9051479409066,12.9051479409066
2417,14.7423,588,9.107,9.10736742545851,12.718989483007,12.718989483007
2418,14.7422,459,6.553,6.55259947001468,10.9171241486974,10.9171241486974
2419,14.7412,762,6.857,6.85729010478826,10.4458293287832,10.4458293287832
2420,14.7368,353,2.98,2.98012173487223,6.55021161737286,6.55021161737286
2421,14.7365,2130,13.297,13.2969911995751,13.6788600202247,13.6788600202247
2422,14.7359,782,30.046,30.0457927498501,26.9860813911606,26.9860813911606
2423,14.7357,628,67.672,67.6719950619154,33.7593897706423,33.7593897706423
2424,14.7344,1359,6.576,6.57551209516532,9.80064301345665,9.80064301345665
2425,14.7341,1975,6.401,6.4010955550475,9.65942458925739,9.65942458925739
2427,14.7328,373,3.537,3.53727899520891,7.08541353662579,7.08541353662579
2428,14.7328,407,3.509,3.50867498980369,7.37873059624957,7.37873059624957
2429,14.7323,2817,51.632,51.6315567749552,30.6227084474624,30.6227084474624
2430,14.7299,573,5.389,5.38913962509832,8.693599135358,8.693599135358
2431,14.7298,1360,12.817,12.8174256297643,14.3706489332582,14.3706489332582
2432,14.7296,194,3.056,3.05608069017762,7.22199803491593,7.22199803491593
2433,14.7277,807,7.288,7.28754539974034,10.215830923614,10.215830923614
2434,14.7276,184,1.248,1.24812813507742,4.62359916789332,4.62359916789332
2435,14.726,117,1.184,1.18358084998908,4.16400208612388,4.16400208612388
2436,14.7256,3050,39.046,39.0459594451822,29.1639823022845,29.1639823022845
2437,14.7256,3164,17.133,17.1326912097866,15.3117991418734,15.3117991418734
2438,14.7249,1123,5.727,5.72725652009831,8.82938871898605,8.82938871898605
2439,14.7247,1495,36.627,36.6265293559991,26.9572921577036,26.9572921577036
2440,14.7245,447,1.439,1.43878232006682,4.69525597078678,4.69525597078678
2441,14.724,1205,9.398,9.39798308513127,13.2084937926774,13.2084937926774
2442,14.7236,140,0.95,0.949719450058183,3.70638696886773,3.70638696886773
2443,14.723,662,5.054,5.05379002017435,8.40534474995744,8.40534474995744
2444,14.7228,845,8.73,8.72968532524828,11.1763274980736,11.1763274980736
2446,14.7211,346,7.242,7.24210529474658,10.6954054385672,10.6954054385672
2447,14.7208,1073,5.371,5.37096965993987,8.82253085756832,8.82253085756833
2448,14.7201,1033,74.371,74.3712739152834,34.6523370732935,34.6523370732935
2449,14.7201,715,9.879,9.87917341978755,12.5849376158024,12.5849376158024
2450,14.719,420,3.521,3.52112423989456,7.0922274890271,7.0922274890271
2451,14.7181,342,10.614,10.6138520948589,12.6586843117105,12.6586843117105
2452,14.7173,132,1.897,1.89699716991163,5.40890537524418,5.40890537524418
2453,14.7163,381,4.511,4.51090256503085,8.40514523188323,8.40514523188323
2454,14.7123,3563,56.331,56.3309383857995,30.072008155297,30.072008155297
2455,14.7113,867,10.044,10.0435121603077,11.9295085967972,11.9295085967972
2456,14.7109,107,0.86,0.859598154987907,3.63622158994197,3.63622158994197
2457,14.7102,691,4.194,4.19437383985496,10.2636075480257,10.2636075480257
2458,14.7099,4330,101.577,101.577380609699,38.6626507615083,38.6626507615083
2459,14.7097,3917,48.264,48.2642611344345,33.3446624055075,33.3446624055075
2461,14.7089,1345,2.966,2.96614978503203,6.82325860002806,6.82325860002805
2462,14.7082,2153,18.046,18.0460824601469,15.9150599785119,15.9150599785119
2463,14.7082,549,11.332,11.33227108547,14.4759086237006,14.4759086237006
2464,14.7029,288,4.405,4.40478606487159,8.70920742725683,8.70920742725683
2465,14.7025,982,10.874,10.8736835749587,13.2956129112431,13.2956129112431
2466,14.7005,701,5.031,5.03059151989873,8.48858651999681,8.48858651999681
2467,14.7003,638,10.905,10.9048876003362,13.8060488147367,13.8060488147366
2468,14.7003,515,25.81,25.8096840297803,26.6636433633392,26.6636433633392
2469,14.6996,673,6.624,6.62415064487141,9.54674000277541,9.54674000277541
2470,14.6986,359,2.449,2.44905895018019,6.71398600339112,6.71398600339112
2471,14.6981,274,3.088,3.08785672031809,6.73220902561421,6.73220902561421
2472,14.6978,316,2.099,2.09902661509113,5.82116150800752,5.82116150800752
2473,14.697,2007,14.254,14.2543101350311,14.8377844560849,14.8377844560849
2475,14.6965,430,25.078,25.0780347138643,26.3339932231044,26.3339932231044
2476,14.6961,395,5.008,5.00834663999558,8.989129363167,8.989129363167
2477,14.6946,335,3.099,3.09907621011371,7.08046187054341,7.08046187054341
2478,14.6943,1065,7.967,7.96718864962895,10.5131838647102,10.5131838647102
2479,14.6938,2287,34.119,34.1186319239205,22.8988328844706,22.8988328844706
2481,14.6931,610,10.35,10.3500823202776,12.574170608649,12.574170608649
2482,14.6915,1828,28.207,28.2074417601107,22.1834891234351,22.1834891234351
2483,14.6891,387,7.616,7.61632766504772,10.6855509508518,10.6855509508518
2484,14.6885,311,2.1,2.09999563985548,5.42876055417432,5.42876055417432
2485,14.6885,649,11.233,11.2329236649457,12.7598620053812,12.7598620053812
2486,14.6866,298,3.459,3.45885857503163,6.95843748737449,6.95843748737449
2487,14.685,361,4.782,4.78227251999488,8.27950915731354,8.27950915731354
2488,14.6843,575,10.029,10.0294727898436,12.082845729857,12.082845729857
2490,14.684,4889,35.054,35.0542394707445,22.3598455413648,22.3598455413648
2491,14.683,478,3.741,3.74143774493132,7.40119308259285,7.40119308259285
2492,14.6813,883,8.903,8.90292621529079,11.817152859601,11.817152859601
2493,14.681,1858,18.245,18.2450973747182,16.3160477042527,16.3160477042527
2494,14.6803,149,1.287,1.28699172998313,4.4542746965483,4.4542746965483
2495,14.68,844,7.53,7.53023366513662,11.902825534163,11.902825534163
2496,14.6797,3337,13.859,13.8589647004119,16.9311626062488,16.9311626062488
2500,14.674,838,3.518,3.51771871995879,7.32375089082305,7.32375089082305
2501,14.6737,242,2.044,2.04379401006736,5.3159198268266,5.3159198268266
2502,14.6731,1107,3.657,3.65656151983421,7.7320054076087,7.7320054076087
2503,14.673,94,0.888,0.888428999955067,3.69827820177757,3.69827820177757
2504,14.6726,1607,10.14,10.1402443996631,13.4671105476597,13.4671105476597
2505,14.6725,568,5.639,5.63869240006898,9.767976904977,9.767976904977
2506,14.6719,956,10.407,10.4066013455158,12.0805096033241,12.0805096033241
2507,14.6718,1298,9.144,9.14389994525118,11.5706178967888,11.5706178967888
2508,14.6715,425,2.148,2.14790113997879,5.67433143542453,5.67433143542453
2509,14.6712,859,9.581,9.58147033990826,11.6422229749761,11.6422229749761
2510,14.6705,1389,17.051,17.0511077099363,15.2546844011765,15.2546844011765
2511,14.6691,125,1.735,1.73524006000662,5.79055601223782,5.79055601223782
2512,14.6684,562,4.253,4.25263550499221,8.10064140210306,8.10064140210306
2513,14.6669,1054,14.629,14.6294431699207,14.1292390251098,14.1292390251098
2514,14.6667,2380,8.047,8.04673450510018,11.0175047100518,11.0175047100518
2515,14.6655,2851,24.351,24.3507914846996,18.8850995419187,18.8850995419187
2516,14.6644,100,0.834,0.834357874991838,3.40757398403828,3.40757398403828
2517,14.6637,545,3.982,3.98236794990953,7.4517864824681,7.4517864824681
2518,14.6636,1202,10.262,10.26150297001,12.4113615317673,12.4113615317673
2519,14.6632,1441,23.687,23.6866128050024,26.1257263162996,26.1257263162996
2520,14.6613,505,3.126,3.12579068497871,6.74637785752375,6.74637785752375
2521,14.6592,739,5.456,5.45554725965485,9.34777428510581,9.3477742851058
2522,14.6566,764,12.2,12.1999370404519,13.2790059053346,13.2790059053346
2523,14.6557,525,6.449,6.44911044480978,9.83433881690113,9.83433881690113
2524,14.655,208,1.451,1.45065078992047,4.58540441457867,4.58540441457867
2525,14.6534,532,6.151,6.15116835501976,10.0684734334708,10.0684734334708
2526,14.6528,4326,40.705,40.7045138445683,25.7325816982118,25.7325816982118
2527,14.6522,1521,17.252,17.2515133550623,18.1747785207088,18.1747785207088
2528,14.6509,230,3.204,3.20368675005739,6.75668649123751,6.75668649123751
2529,14.6508,960,7.298,7.2980908403988,11.0092936844428,11.0092936844428
2530,14.6505,432,5.916,5.91620324499672,9.59457439392326,9.59457439392326
2531,14.6496,607,24.373,24.3726201355457,25.0181822720434,25.0181822720434
2532,14.6495,732,4.825,4.82511782005895,8.5529069845536,8.5529069845536
2533,14.6491,1279,5.942,5.94158899981994,9.60488949849531,9.60488949849532
2534,14.649,161,1.059,1.05876460496802,4.31048183794817,4.31048183794817
2535,14.6471,2243,23.077,23.0765438851668,18.1573794665356,18.1573794665356
2536,14.6452,368,3.108,3.10751509497641,6.80786089778996,6.80786089778996
2537,14.6442,7774,35.23,35.2298889551312,22.1679682391677,22.1679682391677
2538,14.6415,2636,73.875,73.8747743852437,37.0337112040676,37.0337112040676
2539,14.6409,413,4.789,4.78939479024848,8.82143684662986,8.82143684662986
2540,14.6404,826,7.09,7.09022579476004,10.2828294134105,10.2828294134105
2541,14.6373,373,5.551,5.55077055498259,9.34923730531091,9.34923730531091
2542,14.6372,1380,7.426,7.42615712515544,10.1195601820962,10.1195601820962
2543,14.6365,1164,19.568,19.5681059948693,17.4164958356345,17.4164958356345
2544,14.6365,175,1.72,1.7199639849714,5.07605337675923,5.07605337675923
2545,14.636,699,7.653,7.65349690483708,10.7808510553955,10.7808510553955
2546,14.6357,408,4.125,4.12465865997365,7.8824948770759,7.8824948770759
2547,14.6352,886,12.864,12.8635157051358,13.7275717905474,13.7275717905474
2548,14.6351,1428,117.737,117.73675107304,50.1099000228244,50.1099000228244
2549,14.6345,742,6.822,6.82218882499728,9.75823395298839,9.75823395298839
2551,14.6317,210,4.45,4.45000668996363,7.90085798861591,7.90085798861591
2552,14.631,116,1.479,1.4787429400385,4.85796426120408,4.85796426120408
2553,14.6309,233,4.606,4.60630604479229,8.60706333632898,8.60706333632898
2554,14.6299,1910,11.831,11.8309083601926,13.7586780389578,13.7586780389578
2555,14.6284,152,1.114,1.1139766999986,4.25244825188479,4.25244825188479
2556,14.628,126,1.958,1.95750156493159,5.956376356737,5.956376356737
2557,14.6258,1956,15.929,15.9292915449478,15.1835717496169,15.1835717496169
2558,14.6249,327,6.566,6.56606577511411,9.76312488525148,9.76312488525148
2559,14.6243,391,2.72,2.71973366005113,6.6261694264437,6.6261694264437
2560,14.6235,431,5.805,5.80450895009562,10.1989637929851,10.1989637929851
2561,14.6235,354,5.015,5.0153648951964,8.58664258434675,8.58664258434676
2562,14.6235,2199,11.147,11.1468853598053,13.0869559857561,13.0869559857561
2563,14.6234,1095,10.184,10.1841746902792,12.0885905298528,12.0885905298528
2565,14.623,385,2.689,2.68854322005063,6.13857733839249,6.13857733839249
2567,14.6216,379,3.07,3.07040218997281,6.68628873917302,6.68628873917302
2568,14.6212,998,14.489,14.4893719903193,14.2200936283611,14.2200936283611
2569,14.6205,942,23.425,23.4245653694961,26.6414114847016,26.6414114847016
2570,14.6196,807,6.582,6.58203133987263,9.74289145867083,9.74289145867083
2571,14.6194,10342,110.07,110.070205269614,40.092354656277,40.092354656277
2572,14.616,1144,12.622,12.6217085504613,13.519270414253,13.519270414253
2573,14.6158,338,2.442,2.44223055493785,6.21510800851059,6.21510800851059
2574,14.6153,1315,38.332,38.3323974153027,28.7638780791789,28.7638780791789
2575,14.6152,633,6.255,6.25515125994571,9.9537935886993,9.9537935886993
2576,14.6149,54,0.402,0.401838749938179,2.85577936740586,2.85577936740586
2577,14.6145,211,2.699,2.69875481995405,6.50835290669809,6.50835290669809
2578,14.6118,471,4.729,4.72930534009356,8.1059806516747,8.1059806516747
2579,14.6117,146,3.098,3.09763044991996,6.90288104510763,6.90288104510763
2580,14.6096,173,1.338,1.33759926992934,4.63769287991565,4.63769287991565
2581,14.608,5200,38.194,38.193851420423,24.0467099230627,24.0467099230627
2582,14.6071,1938,18.044,18.0442556749331,16.8655108944294,16.8655108944294
2583,14.6065,1301,6.274,6.27434879497741,9.42467868274265,9.42467868274266
2584,14.6064,366,4.464,4.46354044014879,8.71989973494666,8.71989973494666
2585,14.6051,1423,12.96,12.9600823950022,14.5069083029896,14.5069083029896
2586,14.6045,892,35.379,35.3790574991144,29.254463122651,29.254463122651
2587,14.6039,760,39.63,39.6302745146677,28.9410659573531,28.9410659573531
2588,14.6033,1566,18.723,18.7228676454397,17.8171789167512,17.8171789167512
2589,14.603,6522,38.758,38.7583659450902,28.2103839082348,28.2103839082348
2590,14.6026,711,7.003,7.00253515981603,10.5242175225596,10.5242175225596
2591,14.6022,219,3.022,3.02164974491461,7.04418984557245,7.04418984557245
2592,14.6009,541,5.805,5.80536015989492,9.04403692182062,9.04403692182061
2593,14.5979,264,3.176,3.17568434489658,6.86173890381461,6.86173890381461
2594,14.5976,161,2.078,2.07787513494259,6.12817090676494,6.12817090676494
2595,14.5973,476,2.003,2.00284178004949,5.70028082511945,5.70028082511945
2596,14.5964,734,11.61,11.6103158603073,14.3537255942177,14.3537255942177
2597,14.5942,244,1.562,1.5620520850789,4.87428796039492,4.87428796039492
2598,14.594,669,8.857,8.85650794522371,11.6645720254202,11.6645720254202
2599,14.594,1507,35.77,35.7698149856878,27.1743788276643,27.1743788276643
2600,14.5934,206,40.228,40.2276554843993,27.7778224374865,27.7778224374865
2601,14.5922,22,0.152,0.152271920014755,1.53940204728519,1.53940204728519
2602,14.592,915,58.849,58.8488779355539,31.1418135959523,31.1418135959523
2603,14.5917,691,10.134,10.1342007096391,13.1825533726433,13.1825533726433
2604,14.5915,176,3.424,3.42442299524555,7.06436943662122,7.06436943662122
2606,14.5898,1993,16.147,16.1469153648941,14.8845299157316,14.8845299157316
2607,14.5898,2076,19.688,19.6876311600208,16.941747436299,16.941747436299
2608,14.5896,459,5.859,5.85944434495468,9.1615275098675,9.1615275098675
2609,14.5892,1080,12.926,12.9256865002681,14.1360387403341,14.1360387403341
2610,14.5873,2830,17.911,17.9111719594221,15.8454669666006,15.8454669666006
2611,14.5864,454,5.622,5.62218646483961,9.89747779339095,9.89747779339095
2613,14.5853,977,6.393,6.39292312001635,9.26670571518767,9.26670571518767
2614,14.5847,359,3.902,3.90212937499746,7.36621870136726,7.36621870136726
2615,14.5844,199,1.3,1.30048765992979,4.72016297053134,4.72016297053134
2616,14.5833,797,6.098,6.09818413486937,9.1161977485274,9.1161977485274
2617,14.5832,321,1.936,1.93649949002429,5.45619661085021,5.45619661085021
2618,14.583,1226,4.049,4.04936434510455,7.7223882865434,7.7223882865434
2619,14.5821,3110,24.751,24.7508796944749,19.8650253680261,19.8650253680261
2620,14.5815,783,3.195,3.19535066979006,6.97738931599377,6.97738931599377
2621,14.5812,3556,37.281,37.2813277796376,27.3831546483854,27.3831546483854
2622,14.5807,3183,19.653,19.6526807399932,18.7230707659531,18.7230707659531
2623,14.5805,1882,16.295,16.2947906148765,15.175844788901,15.175844788901
2624,14.5805,1541,64.946,64.9457828796003,32.2484517749941,32.2484517749941
2625,14.5792,218,1.774,1.77421528501145,5.15797310029541,5.15797310029541
2626,14.5784,332,2.437,2.4369466000644,5.94998020458518,5.94998020458518
2627,14.5771,1148,13.266,13.265868150047,13.4383814931583,13.4383814931583
2628,14.5767,928,12.076,12.0762946902541,13.9564487570489,13.9564487570489
2629,14.5766,703,6.08,6.08023960510036,9.15072337135311,9.15072337135311
2630,14.575,380,2.615,2.61519638996106,6.52182060956071,6.52182060956071
2631,14.5736,523,29.544,29.543909830245,25.9240324037337,25.9240324037337
2632,14.5726,252,2.71,2.70953804507735,6.22854669265277,6.22854669265277
2633,14.5722,249,2.012,2.01205052493606,5.58832579794922,5.58832579794922
2634,14.5718,1007,34.57,34.5695834688377,29.3546596939589,29.3546596939589
2635,14.5715,190,1.621,1.62088276993018,5.32076930556179,5.32076930556179
2636,14.5711,3391,13.195,13.1946364196483,15.1667689577123,15.1667689577123
2637,14.5708,2200,18.821,18.8206468897406,16.6909735880038,16.6909735880038
2639,14.5704,1801,26.678,26.6781927198754,20.1950358340172,20.1950358340172
2640,14.5692,771,6.266,6.26555266010109,9.31242132116489,9.31242132116489
2641,14.5689,616,6.453,6.45323822036153,10.3041387467522,10.3041387467522
2642,14.5681,139,0.859,0.85907490507816,3.8038448918874,3.8038448918874
2643,14.565,961,14.539,14.5388047648303,14.8318279237548,14.8318279237548
2644,14.5646,440,3.188,3.18758134008385,7.36832792109381,7.36832792109381
2645,14.5639,140,1.608,1.60802382509428,5.48542705139693,5.48542705139693
2646,14.5614,1829,8.815,8.81465438462328,11.2257505561497,11.2257505561497
2648,14.5613,513,4.513,4.51275281503331,8.35563653242077,8.35563653242077
2649,14.5609,666,5.149,5.14937204512535,8.62231340648003,8.62231340648003
2650,14.5608,872,10.9,10.9003423152026,12.9678975176038,12.9678975176038
2651,14.5602,2318,20.115,20.1146326950984,16.5997679735298,16.5997679735298
2652,14.5575,203,2.06,2.05982684003538,6.51258611023917,6.51258611023917
2653,14.5568,586,8.803,8.80272226511079,11.2940407993594,11.2940407993594
2654,14.5567,4001,38.731,38.7307200944051,27.5193549260566,27.5193549260566
2655,14.5564,1943,16.073,16.0726203502854,14.6899663994835,14.6899663994835
2656,14.5553,1384,5.559,5.55948606992024,9.04855291723215,9.04855291723215
2658,14.5541,1137,9.484,9.48352412506938,11.7571248148825,11.7571248148825
2659,14.5533,1606,14.923,14.9231534748105,14.6969497659789,14.6969497659789
2660,14.5533,555,7.229,7.22911961481441,10.7546076375702,10.7546076375702
2661,14.5525,352,2.779,2.7785138899053,6.7891797987151,6.7891797987151
2662,14.5522,418,2.901,2.90081091504544,6.83760005868777,6.83760005868777
2663,14.5512,570,4.259,4.25942675481201,7.89017455759273,7.89017455759273
2664,14.5512,3164,58.105,58.1054780040868,31.2926269938044,31.2926269938044
2665,14.551,310,1.442,1.44219800503924,4.5002469377181,4.5002469377181
2666,14.5505,116,1.402,1.4018735501013,4.65976813740405,4.65976813740405
2667,14.5487,904,11.375,11.3745518249343,12.95101960432,12.95101960432
2670,14.546,1371,17.522,17.5218620055821,16.0835760594549,16.0835760594549
2671,14.5459,694,3.846,3.84618211019551,7.47942433813666,7.47942433813665
2672,14.5458,656,8.733,8.73255498020444,10.9771258049119,10.9771258049119
2673,14.5443,1448,41.25,41.2497501184698,27.4235813431255,27.4235813431255
2674,14.5439,578,7.732,7.73193536512554,10.6831266505379,10.6831266505379
2675,14.5434,32,0.421,0.420997430046555,2.63141016051988,2.63141016051988
2676,14.5433,132,1.452,1.45182043503155,5.14035595877095,5.14035595877095
2677,14.5402,1070,6.426,6.42569616519904,10.6856653296731,10.6856653296731
2678,14.5385,425,3.57,3.57009832002223,8.05611417051919,8.05611417051919
2680,14.5345,1586,43.381,43.3812015298754,28.2023616852173,28.2023616852173
2681,14.5338,1488,46.385,46.3853843240067,28.2908830106391,28.2908830106391
2682,14.5319,991,11.228,11.2275159150595,13.3977027806473,13.3977027806473
2683,14.5312,121,1.661,1.66062427003635,5.05907745651744,5.05907745651744
2684,14.5291,375,4.786,4.78612578997854,8.65447787523761,8.6544778752376
2685,14.5254,962,10.748,10.7484557398129,12.634017739188,12.634017739188
2686,14.5252,567,3.202,3.2021354950848,7.25188812185912,7.25188812185912
2687,14.5251,189,1.291,1.29065872490173,4.41296106485171,4.41296106485171
2688,14.5248,560,4.371,4.37113220524043,8.32411134423718,8.32411134423718
2689,14.5237,1099,12.931,12.9305770946667,14.2346064918184,14.2346064918185
2690,14.5236,1524,37.952,37.9524120299611,27.2369085946078,27.2369085946078
2691,14.5223,287,1.53,1.52990347001469,5.1850442873829,5.1850442873829
2692,14.5217,143,2.182,2.18184380013554,5.89443962924615,5.89443962924615
2693,14.521,3981,37.646,37.6464935452132,22.7026421826869,22.7026421826869
2694,14.5198,58,0.47,0.470227799938584,2.91028570223445,2.91028570223445
2695,14.5191,582,7.927,7.92713800503407,11.8352230655287,11.8352230655287
2696,14.5177,1302,13.601,13.6007950645871,14.4017640230122,14.4017640230122
2697,14.5172,683,13.784,13.7836600349983,14.7755188120767,14.7755188120767
2698,14.5145,408,4.469,4.46889324003132,8.01271958905386,8.01271958905386
2699,14.5131,189,1.854,1.85446402488742,5.29788577435821,5.29788577435821
2700,14.513,302,2.74,2.73979125989717,6.13024759590603,6.13024759590603
2701,14.5113,787,6.468,6.46843144961167,9.80511810160404,9.80511810160404
2702,14.511,2327,39.034,39.0340436040424,28.2687542202014,28.2687542202014
2703,14.5101,29,0.192,0.192392354991171,1.78283809168292,1.78283809168292
2704,14.5097,391,2.908,2.90849662502296,6.34158228801543,6.34158228801543
2705,14.5088,186,3.82,3.81978320001508,7.80356207704851,7.80356207704851
2706,14.5076,755,9.057,9.05689579498721,12.962664241918,12.962664241918
2707,14.5056,667,9.421,9.42130829015514,12.4781172923867,12.4781172923867
2708,14.504,583,3.302,3.30154788008076,6.87688943091761,6.87688943091761
2709,14.5038,2960,54.733,54.7326744262828,33.0644188924381,33.0644188924381
2710,14.5038,2980,15.786,15.7861657651956,15.2944741099126,15.2944741099126
2711,14.5036,53,0.688,0.687701875081984,3.36947950446224,3.36947950446224
2712,14.5032,784,6.435,6.43465110979741,9.52798510359161,9.52798510359161
2713,14.4992,696,5.106,5.10635304512107,9.59611795867719,9.59611795867719
2714,14.498,307,2.436,2.43622097498155,5.95798516838366,5.95798516838366
2715,14.498,988,14.69,14.6901889799046,14.8709291594577,14.8709291594577
2716,14.4979,541,5.172,5.1717124650022,8.82590628508383,8.82590628508383
2717,14.4973,369,5.333,5.3330902751477,9.30569847572677,9.30569847572677
2718,14.4956,1272,66.096,66.0960570697789,32.0386661549057,32.0386661549057
2719,14.4955,225,4.131,4.13105095009087,7.83232525581684,7.83232525581684
2720,14.4952,2241,23.474,23.4736081698211,18.8119456295334,18.8119456295334
2721,14.4945,1501,30.008,30.0075602388242,21.7395599693273,21.7395599693273
2722,14.4936,215,3.124,3.12376902002143,7.93184267622948,7.93184267622948
2723,14.4932,540,5.628,5.62785910490493,9.03591275400304,9.03591275400304
2724,14.4929,420,5.741,5.74053298018407,9.39789365449202,9.39789365449202
2725,14.4925,117,0.728,0.72760990500683,3.25767368587564,3.25767368587564
2726,14.4925,65,0.76,0.760453135095304,3.33674799649018,3.33674799649018
2727,14.4916,146,1.163,1.16272937506437,4.11569169423977,4.11569169423977
2728,14.4907,772,7.873,7.87344501994085,11.4162200337185,11.4162200337185
2729,14.4905,159,1.307,1.30705677499645,4.37387084071023,4.37387084071023
2730,14.4887,1097,13.872,13.8721805753885,14.8135380483386,14.8135380483386
2731,14.4884,978,5.799,5.79898933495861,8.88555283789161,8.88555283789161
2732,14.4865,1089,19.45,19.4498738449183,16.8795183211994,16.8795183211994
2733,14.4857,109,1.861,1.86102966504404,5.1389955187281,5.1389955187281
2734,14.4854,434,4.425,4.42538379534381,7.86175457410158,7.86175457410158
2735,14.4845,762,8.825,8.82483774996945,10.867076728271,10.867076728271
2736,14.4836,607,9.546,9.54561498994008,12.1759967963557,12.1759967963557
2737,14.4835,1208,11.341,11.3409803452087,12.7286527814723,12.7286527814723
2738,14.4828,439,5.255,5.25487753987545,9.03211470906309,9.03211470906309
2739,14.482,730,30.99,30.990263464395,26.7866248106589,26.7866248106589
2740,14.4802,240,4.066,4.06641320005292,8.04052852116733,8.04052852116733
2741,14.4796,1373,10.705,10.7051122002304,13.2929466300539,13.2929466300539
2742,14.4794,116,1.364,1.36410536986659,4.65386939422948,4.65386939422948
2744,14.4792,712,7.846,7.84561246476369,10.5883815133429,10.5883815133429
2745,14.4791,1096,15.599,15.5987138047349,16.2561616079623,16.2561616079623
2746,14.4788,1696,13.866,13.865736979933,14.0463321223433,14.0463321223433
2747,14.4783,734,6.589,6.5891344298725,9.55678773288525,9.55678773288525
2748,14.4779,216,3.046,3.04578800004674,6.934733766439,6.934733766439
2749,14.4766,1065,13.272,13.2724287300371,14.0527675566677,14.0527675566677
2750,14.4762,180,2.426,2.42587645479944,6.060651579168,6.060651579168
2751,14.4737,575,4.444,4.44364475517068,8.92222991019419,8.92222991019419
2753,14.4713,2881,13.624,13.6243555548135,14.2664715467777,14.2664715467777
2754,14.4704,437,4.614,4.61367233999772,8.76904620787501,8.76904620787501
2755,14.4682,583,8.815,8.8149362401673,11.3622894166419,11.3622894166419
2756,14.4675,904,18.283,18.2834021295566,17.0632874886454,17.0632874886454
